Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Product,Category,Quantity,Unit_Price,Sales_Amount,Payment_Mode,Order_Status
ORD00599,2025-08-13,CUST0005,Neha,Bangalore,Karnataka,Tablet,Electronics,4,17215.61,68862.44,UPI,Delivered
ORD00600,2025-09-13,CUST0191,Nikhil,Chennai,Tamil Nadu,Laptop,Electronics,1,53261.04,53261.04,UPI,Delivered
ORD00601,2025-05-17,CUST0201,Arun,Delhi,Delhi,Mobile Phone,Electronics,3,23987.23,71961.69,Cash on Delivery,Delivered
ORD00602,2025-01-07,CUST0063,Neha,Ahmedabad,Gujarat,Tablet,Electronics,1,19229.54,19229.54,Net Banking,Delivered
ORD00603,2025-02-18,CUST0267,Rahul,Ahmedabad,Gujarat,Headphones,Accessories,2,2266.76,4533.52,Net Banking,Delivered
ORD00604,2025-11-19,CUST0022,Meena,Kolkata,West Bengal,Backpack,Lifestyle,4,1957.04,7828.16,Cash on Delivery,Delivered
ORD00605,2025-01-27,CUST0112,Sita,Hyderabad,Telangana,Smartwatch,Accessories,1,4798.81,4798.81,Credit Card,Delivered
ORD00606,2025-03-03,CUST0203,Neha,Kolkata,West Bengal,Keyboard,Accessories,1,1905.98,1905.98,UPI,Cancelled
ORD00607,2025-03-21,CUST0191,Arun,Bangalore,Karnataka,Desk,Furniture,2,11940.65,23881.3,Credit Card,Cancelled
ORD00608,2025-01-31,CUST0031,Pooja,Chennai,Tamil Nadu,Monitor,Electronics,1,14332.21,14332.21,Credit Card,Returned
ORD00609,2025-11-27,CUST0178,Nikhil,Jaipur,Rajasthan,Mobile Phone,Electronics,1,20823.77,20823.77,Credit Card,Cancelled
ORD00610,2025-01-21,CUST0249,Nikhil,Bangalore,Karnataka,Power Bank,Accessories,1,1567.32,1567.32,Cash on Delivery,Delivered
ORD00611,2025-10-06,CUST0179,Amit,Pune,Maharashtra,Office Chair,Furniture,2,8441.6,16883.2,Net Banking,Delivered
ORD00612,2025-09-29,CUST0080,Nikhil,Pune,Maharashtra,Desk,Furniture,3,12130.85,36392.55,Debit Card,Delivered
ORD00613,2025-09-17,CUST0195,Anjali,Pune,Maharashtra,Office Chair,Furniture,1,8101.3,8101.3,UPI,Returned
ORD00614,2025-02-02,CUST0276,Rohit,Kochi,Kerala,Keyboard,Accessories,2,1705.96,3411.92,Credit Card,Returned
ORD00615,2025-05-25,CUST0166,Divya,Jaipur,Rajasthan,Backpack,Lifestyle,1,1818.53,1818.53,Debit Card,Cancelled
ORD00616,2025-04-02,CUST0017,Rahul,Hyderabad,Telangana,Mobile Phone,Electronics,1,20093.39,20093.39,UPI,Delivered
ORD00617,2025-12-03,CUST0251,Suresh,Ahmedabad,Gujarat,Headphones,Accessories,1,2535.51,2535.51,Cash on Delivery,Delivered
ORD00618,2025-02-06,CUST0007,Rahul,Kochi,Kerala,Smartwatch,Accessories,1,4720.72,4720.72,Net Banking,Returned
ORD00619,2025-08-01,CUST0189,Priya,Hyderabad,Telangana,Monitor,Electronics,3,12769.96,38309.88,Cash on Delivery,Cancelled
ORD00620,2025-02-09,CUST0111,Suresh,Pune,Maharashtra,Office Chair,Furniture,1,8226.7,8226.7,UPI,Delivered
ORD00621,2025-09-27,CUST0128,Aditya,Hyderabad,Telangana,Power Bank,Accessories,1,1465.6,1465.6,Credit Card,Delivered
ORD00622,2025-10-23,CUST0184,Nikhil,Jaipur,Rajasthan,Power Bank,Accessories,2,1573.83,3147.66,Net Banking,Returned
ORD00623,2025-06-22,CUST0081,Meena,Hyderabad,Telangana,Tablet,Electronics,2,18179.88,36359.76,Cash on Delivery,Cancelled
ORD00624,2025-07-10,CUST0212,Divya,Ahmedabad,Gujarat,Keyboard,Accessories,3,1818.03,5454.09,Debit Card,Delivered
ORD00625,2025-05-11,CUST0185,Nikhil,Kochi,Kerala,Headphones,Accessories,2,2356.96,4713.92,Net Banking,Cancelled
ORD00626,2025-01-09,CUST0266,Kiran,Kolkata,West Bengal,Laptop,Electronics,2,60312.52,120625.04,Debit Card,Cancelled
ORD00627,2025-01-12,CUST0142,Meena,Bangalore,Karnataka,Smartwatch,Accessories,5,4714.82,23574.1,Cash on Delivery,Delivered
ORD00628,2025-08-24,CUST0183,Kiran,Jaipur,Rajasthan,Desk,Furniture,4,11171.32,44685.28,Credit Card,Delivered
ORD00629,2025-06-03,CUST0048,Aditya,Pune,Maharashtra,Keyboard,Accessories,3,1709.95,5129.85,Net Banking,Delivered
ORD00630,2025-03-30,CUST0250,Aditya,Kochi,Kerala,Headphones,Accessories,2,2611.79,5223.58,UPI,Delivered
ORD00631,2025-07-15,CUST0041,Priya,Kochi,Kerala,Backpack,Lifestyle,1,1883.08,1883.08,Debit Card,Cancelled
ORD00632,2025-12-01,CUST0006,Rohit,Delhi,Delhi,Mouse,Accessories,1,966.21,966.21,UPI,Delivered
ORD00633,2025-06-17,CUST0258,Neha,Pune,Maharashtra,Office Chair,Furniture,1,9071.87,9071.87,Credit Card,Delivered
ORD00634,2025-11-01,CUST0295,Suresh,Bangalore,Karnataka,Backpack,Lifestyle,2,1761.44,3522.88,UPI,Delivered
ORD00635,2025-06-22,CUST0043,Kavya,Mumbai,Maharashtra,Mouse,Accessories,1,880.98,880.98,Cash on Delivery,Delivered
ORD00636,2025-08-11,CUST0067,Kiran,Bangalore,Karnataka,Office Chair,Furniture,1,8253.14,8253.14,Net Banking,Cancelled
ORD00637,2025-10-15,CUST0269,Neha,Jaipur,Rajasthan,Headphones,Accessories,1,2576.12,2576.12,Credit Card,Delivered
ORD00638,2025-02-15,CUST0058,Divya,Hyderabad,Telangana,Smartwatch,Accessories,2,4823.41,9646.82,Net Banking,Cancelled
ORD00639,2025-01-13,CUST0157,Anjali,Delhi,Delhi,Keyboard,Accessories,1,1744.03,1744.03,Debit Card,Returned
ORD00640,2025-04-13,CUST0192,Kiran,Kochi,Kerala,Monitor,Electronics,2,13833.3,27666.6,UPI,Delivered
ORD00641,2025-05-28,CUST0008,Amit,Hyderabad,Telangana,Power Bank,Accessories,1,1634.68,1634.68,UPI,Delivered
ORD00642,2025-10-03,CUST0109,Rahul,Pune,Maharashtra,Monitor,Electronics,1,13529.25,13529.25,Cash on Delivery,Returned
ORD00643,2025-12-22,CUST0010,Rohit,Jaipur,Rajasthan,Smartwatch,Accessories,1,5123.04,5123.04,Cash on Delivery,Delivered
ORD00644,2025-12-23,CUST0139,Priya,Jaipur,Rajasthan,Laptop,Electronics,1,50161.21,50161.21,Net Banking,Delivered
ORD00645,2025-07-04,CUST0056,Ravi,Bangalore,Karnataka,Mobile Phone,Electronics,1,20993.77,20993.77,Debit Card,Returned
ORD00646,2025-02-20,CUST0162,Kavya,Kolkata,West Bengal,Headphones,Accessories,4,2504.27,10017.08,Cash on Delivery,Returned
ORD00647,2025-10-15,CUST0012,Priya,Jaipur,Rajasthan,Mobile Phone,Electronics,1,22002.86,22002.86,Credit Card,Delivered
ORD00648,2025-01-10,CUST0178,Pooja,Jaipur,Rajasthan,Smartwatch,Accessories,1,4893.4,4893.4,Debit Card,Delivered
ORD00649,2025-02-01,CUST0132,Rohit,Pune,Maharashtra,Headphones,Accessories,5,2739.29,13696.45,UPI,Delivered
ORD00650,2025-12-03,CUST0071,Arun,Jaipur,Rajasthan,Smartwatch,Accessories,1,4841.79,4841.79,Net Banking,Delivered
ORD00651,2025-08-02,CUST0124,Aditya,Jaipur,Rajasthan,Backpack,Lifestyle,2,1845.19,3690.38,Credit Card,Delivered
ORD00652,2025-03-09,CUST0106,Kiran,Kolkata,West Bengal,Smartwatch,Accessories,3,4829.28,14487.84,Cash on Delivery,Cancelled
ORD00653,2025-12-19,CUST0269,Kiran,Jaipur,Rajasthan,Backpack,Lifestyle,3,1930.53,5791.59,Net Banking,Delivered
ORD00654,2025-02-04,CUST0286,Meena,Chennai,Tamil Nadu,Backpack,Lifestyle,4,1950.16,7800.64,UPI,Delivered
ORD00655,2025-06-13,CUST0212,Divya,Chennai,Tamil Nadu,Keyboard,Accessories,3,1672.39,5017.17,Debit Card,Delivered
ORD00656,2025-05-21,CUST0078,Rahul,Ahmedabad,Gujarat,Power Bank,Accessories,4,1618.24,6472.96,UPI,Returned
ORD00657,2025-05-17,CUST0291,Swathi,Chennai,Tamil Nadu,Tablet,Electronics,1,19749.44,19749.44,Credit Card,Cancelled
ORD00658,2025-12-19,CUST0245,Kiran,Kochi,Kerala,Headphones,Accessories,1,2263.04,2263.04,Cash on Delivery,Delivered
ORD00659,2025-09-09,CUST0243,Kiran,Kochi,Kerala,Monitor,Electronics,2,13647.09,27294.18,Credit Card,Delivered
ORD00660,2025-05-19,CUST0212,Neha,Mumbai,Maharashtra,Headphones,Accessories,1,2632.27,2632.27,Credit Card,Delivered
ORD00661,2025-11-12,CUST0251,Amit,Mumbai,Maharashtra,Mobile Phone,Electronics,1,24000.68,24000.68,Net Banking,Delivered
ORD00662,2025-07-14,CUST0161,Rohit,Mumbai,Maharashtra,Mouse,Accessories,1,817.53,817.53,Cash on Delivery,Returned
ORD00663,2025-01-20,CUST0267,Sita,Kochi,Kerala,Desk,Furniture,1,12339.35,12339.35,Net Banking,Returned
ORD00664,2025-07-22,CUST0021,Meena,Ahmedabad,Gujarat,Laptop,Electronics,3,52202.94,156608.82,Net Banking,Cancelled
ORD00665,2025-07-23,CUST0156,Sneha,Jaipur,Rajasthan,Backpack,Lifestyle,4,1688.35,6753.4,Net Banking,Delivered
ORD00666,2025-09-22,CUST0073,Nikhil,Chennai,Tamil Nadu,Mouse,Accessories,1,975.43,975.43,Net Banking,Returned
ORD00667,2025-12-23,CUST0280,Kiran,Hyderabad,Telangana,Power Bank,Accessories,1,1403.93,1403.93,Net Banking,Cancelled
ORD00668,2025-12-31,CUST0104,Nikhil,Kolkata,West Bengal,Keyboard,Accessories,1,1684.4,1684.4,UPI,Cancelled
ORD00669,2025-03-05,CUST0047,Sita,Pune,Maharashtra,Keyboard,Accessories,2,1946.58,3893.16,Net Banking,Delivered
ORD00670,2025-11-10,CUST0082,Rohit,Delhi,Delhi,Mobile Phone,Electronics,1,21489.98,21489.98,Cash on Delivery,Cancelled
ORD00671,2025-12-04,CUST0077,Anjali,Kolkata,West Bengal,Laptop,Electronics,2,59534.78,119069.56,Credit Card,Cancelled
ORD00672,2025-08-17,CUST0148,Anjali,Chennai,Tamil Nadu,Power Bank,Accessories,1,1442.42,1442.42,UPI,Returned
ORD00673,2025-08-23,CUST0255,Kavya,Chennai,Tamil Nadu,Headphones,Accessories,1,2632.7,2632.7,Cash on Delivery,Delivered
ORD00674,2025-12-04,CUST0244,Nikhil,Bangalore,Karnataka,Desk,Furniture,3,11370.91,34112.73,Net Banking,Cancelled
ORD00675,2025-05-23,CUST0286,Rahul,Ahmedabad,Gujarat,Mobile Phone,Electronics,2,19828.92,39657.84,UPI,Cancelled
ORD00676,2025-01-17,CUST0296,Swathi,Chennai,Tamil Nadu,Tablet,Electronics,1,17456.47,17456.47,Debit Card,Delivered
ORD00677,2025-03-24,CUST0146,Swathi,Delhi,Delhi,Mobile Phone,Electronics,1,21634.61,21634.61,Cash on Delivery,Delivered
ORD00678,2025-07-04,CUST0019,Arun,Kochi,Kerala,Office Chair,Furniture,1,8919.61,8919.61,Debit Card,Cancelled
ORD00679,2025-10-09,CUST0034,Sneha,Delhi,Delhi,Keyboard,Accessories,3,1915.3,5745.9,Net Banking,Delivered
ORD00680,2025-07-31,CUST0269,Rahul,Chennai,Tamil Nadu,Mobile Phone,Electronics,2,21007.44,42014.88,Credit Card,Cancelled
ORD00681,2025-09-28,CUST0045,Kavya,Kochi,Kerala,Laptop,Electronics,1,57527.01,57527.01,Cash on Delivery,Returned
ORD00682,2025-10-22,CUST0182,Kiran,Pune,Maharashtra,Mouse,Accessories,2,866.97,1733.94,Cash on Delivery,Cancelled
ORD00683,2025-04-03,CUST0120,Sneha,Kochi,Kerala,Monitor,Electronics,1,14369.2,14369.2,Credit Card,Delivered
ORD00684,2025-04-17,CUST0213,Divya,Bangalore,Karnataka,Mobile Phone,Electronics,1,22552.03,22552.03,UPI,Delivered
ORD00685,2025-11-24,CUST0104,Sneha,Delhi,Delhi,Keyboard,Accessories,2,1849.5,3699.0,Debit Card,Delivered
ORD00686,2025-02-28,CUST0171,Amit,Hyderabad,Telangana,Smartwatch,Accessories,1,5049.99,5049.99,Net Banking,Delivered
ORD00687,2025-06-19,CUST0174,Kavya,Kochi,Kerala,Desk,Furniture,4,12796.9,51187.6,Net Banking,Delivered
ORD00688,2025-10-02,CUST0172,Nikhil,Bangalore,Karnataka,Backpack,Lifestyle,1,1675.94,1675.94,Net Banking,Delivered
ORD00689,2025-10-12,CUST0275,Ravi,Bangalore,Karnataka,Office Chair,Furniture,1,9404.94,9404.94,Credit Card,Delivered
ORD00690,2025-02-03,CUST0077,Vijay,Kochi,Kerala,Backpack,Lifestyle,1,1949.83,1949.83,UPI,Delivered
ORD00691,2025-11-07,CUST0200,Anjali,Delhi,Delhi,Mouse,Accessories,2,961.63,1923.26,Cash on Delivery,Cancelled
ORD00692,2025-05-20,CUST0212,Arun,Hyderabad,Telangana,Smartwatch,Accessories,2,4814.5,9629.0,Net Banking,Delivered
ORD00693,2025-09-26,CUST0155,Anjali,Mumbai,Maharashtra,Keyboard,Accessories,1,1962.26,1962.26,UPI,Delivered
ORD00694,2025-09-17,CUST0013,Kavya,Delhi,Delhi,Laptop,Electronics,2,59546.89,119093.78,Cash on Delivery,Delivered
ORD00695,2025-06-08,CUST0168,Kiran,Chennai,Tamil Nadu,Headphones,Accessories,1,2491.74,2491.74,UPI,Cancelled
ORD00696,2025-08-24,CUST0199,Suresh,Jaipur,Rajasthan,Backpack,Lifestyle,5,1693.87,8469.35,UPI,Delivered
ORD00697,2025-02-14,CUST0171,Nikhil,Bangalore,Karnataka,Smartwatch,Accessories,4,5187.05,20748.2,UPI,Cancelled
ORD00698,2025-10-23,CUST0160,Rahul,Hyderabad,Telangana,Office Chair,Furniture,2,9442.0,18884.0,Debit Card,Delivered
ORD00699,2025-12-10,CUST0061,Vijay,Mumbai,Maharashtra,Headphones,Accessories,1,2516.14,2516.14,Credit Card,Delivered
ORD00700,2025-09-21,CUST0053,Rahul,Chennai,Tamil Nadu,Smartwatch,Accessories,1,5458.3,5458.3,Cash on Delivery,Cancelled
ORD00701,2025-05-26,CUST0294,Neha,Delhi,Delhi,Office Chair,Furniture,1,8354.8,8354.8,Credit Card,Returned
ORD00702,2025-01-26,CUST0067,Ravi,Hyderabad,Telangana,Smartwatch,Accessories,2,4838.74,9677.48,Net Banking,Delivered
ORD00703,2025-04-02,CUST0229,Swathi,Bangalore,Karnataka,Mobile Phone,Electronics,1,20178.93,20178.93,Debit Card,Delivered
ORD00704,2025-10-01,CUST0041,Nikhil,Pune,Maharashtra,Keyboard,Accessories,3,1876.64,5629.92,Cash on Delivery,Returned
ORD00705,2025-02-19,CUST0234,Sneha,Chennai,Tamil Nadu,Mobile Phone,Electronics,3,23846.63,71539.89,Net Banking,Delivered
ORD00706,2025-05-13,CUST0187,Rohit,Ahmedabad,Gujarat,Headphones,Accessories,4,2321.86,9287.44,Credit Card,Cancelled
ORD00707,2025-02-27,CUST0180,Kavya,Delhi,Delhi,Keyboard,Accessories,1,1630.9,1630.9,Net Banking,Delivered
ORD00708,2025-09-18,CUST0053,Rohit,Chennai,Tamil Nadu,Smartwatch,Accessories,2,5104.44,10208.88,UPI,Delivered
ORD00709,2025-08-25,CUST0206,Aditya,Delhi,Delhi,Office Chair,Furniture,2,9526.38,19052.76,Net Banking,Cancelled
ORD00710,2025-07-16,CUST0034,Amit,Mumbai,Maharashtra,Desk,Furniture,1,11181.65,11181.65,Credit Card,Delivered
ORD00711,2025-10-06,CUST0121,Anjali,Kochi,Kerala,Mouse,Accessories,2,888.36,1776.72,UPI,Delivered
ORD00712,2025-10-12,CUST0050,Nikhil,Kochi,Kerala,Monitor,Electronics,1,14269.01,14269.01,Credit Card,Delivered
ORD00713,2025-07-14,CUST0168,Kavya,Pune,Maharashtra,Mouse,Accessories,1,829.57,829.57,UPI,Cancelled
ORD00714,2025-01-01,CUST0076,Kiran,Hyderabad,Telangana,Headphones,Accessories,3,2693.63,8080.89,Net Banking,Returned
ORD00715,2025-04-16,CUST0163,Sneha,Jaipur,Rajasthan,Smartwatch,Accessories,1,5077.93,5077.93,Cash on Delivery,Delivered
ORD00716,2025-10-26,CUST0005,Swathi,Pune,Maharashtra,Mouse,Accessories,2,974.72,1949.44,Cash on Delivery,Delivered
ORD00717,2025-01-28,CUST0001,Meena,Kolkata,West Bengal,Tablet,Electronics,3,16424.68,49274.04,Debit Card,Cancelled
ORD00718,2025-10-30,CUST0202,Amit,Hyderabad,Telangana,Smartwatch,Accessories,3,4735.24,14205.72,Net Banking,Returned
ORD00719,2025-09-01,CUST0072,Rahul,Kolkata,West Bengal,Mouse,Accessories,1,848.02,848.02,Cash on Delivery,Delivered
ORD00720,2025-03-06,CUST0069,Ravi,Kolkata,West Bengal,Keyboard,Accessories,3,1675.54,5026.62,UPI,Returned
ORD00721,2025-03-11,CUST0044,Kiran,Bangalore,Karnataka,Tablet,Electronics,2,17952.12,35904.24,Net Banking,Delivered
ORD00722,2025-08-21,CUST0261,Divya,Ahmedabad,Gujarat,Power Bank,Accessories,2,1477.71,2955.42,Cash on Delivery,Delivered
ORD00723,2025-01-04,CUST0296,Kavya,Ahmedabad,Gujarat,Mouse,Accessories,1,843.44,843.44,Credit Card,Cancelled
ORD00724,2025-01-18,CUST0020,Aditya,Jaipur,Rajasthan,Smartwatch,Accessories,1,5046.17,5046.17,Net Banking,Delivered
ORD00725,2025-03-14,CUST0270,Vijay,Delhi,Delhi,Mobile Phone,Electronics,2,24031.65,48063.3,Net Banking,Delivered
ORD00726,2025-08-30,CUST0040,Meena,Jaipur,Rajasthan,Mobile Phone,Electronics,1,22484.31,22484.31,Cash on Delivery,Delivered
ORD00727,2025-08-29,CUST0233,Suresh,Pune,Maharashtra,Desk,Furniture,1,11624.51,11624.51,Net Banking,Delivered
ORD00728,2025-05-29,CUST0086,Priya,Kochi,Kerala,Power Bank,Accessories,1,1455.87,1455.87,Cash on Delivery,Delivered
ORD00729,2025-08-31,CUST0297,Anjali,Pune,Maharashtra,Power Bank,Accessories,2,1428.13,2856.26,Cash on Delivery,Returned
ORD00730,2025-01-14,CUST0147,Kavya,Bangalore,Karnataka,Backpack,Lifestyle,5,1911.2,9556.0,UPI,Cancelled
ORD00731,2025-03-09,CUST0144,Vijay,Chennai,Tamil Nadu,Office Chair,Furniture,1,9510.77,9510.77,Debit Card,Delivered
ORD00732,2025-03-19,CUST0229,Pooja,Bangalore,Karnataka,Power Bank,Accessories,1,1402.38,1402.38,Credit Card,Cancelled
ORD00733,2025-01-17,CUST0176,Arun,Pune,Maharashtra,Power Bank,Accessories,1,1404.24,1404.24,Credit Card,Cancelled
ORD00734,2025-07-16,CUST0122,Nikhil,Kochi,Kerala,Tablet,Electronics,3,18909.94,56729.82,Credit Card,Delivered
ORD00735,2025-05-16,CUST0060,Priya,Mumbai,Maharashtra,Desk,Furniture,2,11628.18,23256.36,Credit Card,Returned
ORD00736,2025-04-30,CUST0195,Rohit,Ahmedabad,Gujarat,Mouse,Accessories,1,895.73,895.73,Net Banking,Cancelled
ORD00737,2025-08-18,CUST0196,Amit,Pune,Maharashtra,Tablet,Electronics,1,17765.04,17765.04,Cash on Delivery,Delivered
ORD00738,2025-11-09,CUST0140,Amit,Bangalore,Karnataka,Mobile Phone,Electronics,3,22604.67,67814.01,Debit Card,Delivered
ORD00739,2025-12-12,CUST0124,Aditya,Pune,Maharashtra,Mobile Phone,Electronics,1,22370.38,22370.38,Credit Card,Delivered
ORD00740,2025-10-08,CUST0006,Ravi,Jaipur,Rajasthan,Keyboard,Accessories,2,1977.56,3955.12,UPI,Delivered
ORD00741,2025-06-29,CUST0113,Sneha,Bangalore,Karnataka,Mouse,Accessories,1,828.7,828.7,Debit Card,Delivered
ORD00742,2025-12-03,CUST0112,Swathi,Mumbai,Maharashtra,Laptop,Electronics,1,50511.35,50511.35,UPI,Cancelled
ORD00743,2025-11-28,CUST0290,Anjali,Hyderabad,Telangana,Mobile Phone,Electronics,3,20371.59,61114.77,UPI,Returned
ORD00744,2025-11-24,CUST0233,Vijay,Chennai,Tamil Nadu,Smartwatch,Accessories,1,5160.48,5160.48,Net Banking,Delivered
ORD00745,2025-07-15,CUST0199,Amit,Delhi,Delhi,Smartwatch,Accessories,1,4574.0,4574.0,UPI,Delivered
ORD00746,2025-11-09,CUST0202,Anjali,Pune,Maharashtra,Smartwatch,Accessories,1,4569.4,4569.4,Net Banking,Delivered
ORD00747,2025-11-26,CUST0055,Nikhil,Hyderabad,Telangana,Tablet,Electronics,1,17752.51,17752.51,Debit Card,Cancelled
ORD00748,2025-08-17,CUST0010,Kavya,Hyderabad,Telangana,Laptop,Electronics,1,55784.79,55784.79,Credit Card,Delivered
ORD00749,2025-06-18,CUST0201,Aditya,Bangalore,Karnataka,Laptop,Electronics,2,52430.8,104861.6,UPI,Returned
ORD00750,2025-07-26,CUST0036,Meena,Jaipur,Rajasthan,Power Bank,Accessories,4,1497.2,5988.8,Credit Card,Delivered
ORD00751,2025-03-04,CUST0291,Meena,Bangalore,Karnataka,Mouse,Accessories,4,957.24,3828.96,Debit Card,Delivered
ORD00752,2025-02-16,CUST0188,Meena,Delhi,Delhi,Backpack,Lifestyle,1,1639.87,1639.87,Debit Card,Returned
ORD00753,2025-04-01,CUST0284,Priya,Hyderabad,Telangana,Monitor,Electronics,2,13411.88,26823.76,Net Banking,Delivered
ORD00754,2025-12-19,CUST0184,Kavya,Mumbai,Maharashtra,Smartwatch,Accessories,2,5396.46,10792.92,UPI,Returned
ORD00755,2025-10-31,CUST0123,Kavya,Ahmedabad,Gujarat,Power Bank,Accessories,1,1360.71,1360.71,Net Banking,Delivered
ORD00756,2025-01-09,CUST0019,Amit,Hyderabad,Telangana,Office Chair,Furniture,2,8999.43,17998.86,UPI,Delivered
ORD00757,2025-12-08,CUST0268,Nikhil,Delhi,Delhi,Power Bank,Accessories,1,1385.46,1385.46,Cash on Delivery,Returned
ORD00758,2025-03-14,CUST0251,Ravi,Chennai,Tamil Nadu,Power Bank,Accessories,2,1627.44,3254.88,Net Banking,Delivered
ORD00759,2025-03-30,CUST0026,Sneha,Kochi,Kerala,Laptop,Electronics,1,56636.65,56636.65,UPI,Delivered
ORD00760,2025-02-28,CUST0255,Swathi,Ahmedabad,Gujarat,Desk,Furniture,1,12218.5,12218.5,Cash on Delivery,Delivered
ORD00761,2025-12-14,CUST0206,Amit,Mumbai,Maharashtra,Mobile Phone,Electronics,3,21675.33,65025.99,UPI,Returned
ORD00762,2025-01-24,CUST0089,Amit,Kochi,Kerala,Office Chair,Furniture,1,9605.57,9605.57,UPI,Delivered
ORD00763,2025-07-09,CUST0284,Anjali,Hyderabad,Telangana,Smartwatch,Accessories,1,4915.15,4915.15,Net Banking,Returned
ORD00764,2025-11-10,CUST0193,Anjali,Mumbai,Maharashtra,Desk,Furniture,1,11039.92,11039.92,UPI,Returned
ORD00765,2025-12-28,CUST0146,Divya,Ahmedabad,Gujarat,Mobile Phone,Electronics,1,20589.42,20589.42,Net Banking,Delivered
ORD00766,2025-07-30,CUST0123,Anjali,Chennai,Tamil Nadu,Headphones,Accessories,1,2385.47,2385.47,Cash on Delivery,Delivered
ORD00767,2025-11-18,CUST0155,Pooja,Bangalore,Karnataka,Desk,Furniture,1,11999.73,11999.73,Net Banking,Delivered
ORD00768,2025-02-18,CUST0186,Meena,Bangalore,Karnataka,Office Chair,Furniture,1,8311.51,8311.51,Cash on Delivery,Cancelled
ORD00769,2025-01-28,CUST0100,Sita,Mumbai,Maharashtra,Monitor,Electronics,2,14446.12,28892.24,Credit Card,Delivered
ORD00770,2025-01-28,CUST0187,Sneha,Ahmedabad,Gujarat,Monitor,Electronics,1,14476.4,14476.4,Credit Card,Delivered
ORD00771,2025-01-23,CUST0054,Priya,Kolkata,West Bengal,Smartwatch,Accessories,1,5305.15,5305.15,Cash on Delivery,Delivered
ORD00772,2025-02-06,CUST0121,Nikhil,Chennai,Tamil Nadu,Tablet,Electronics,2,17946.22,35892.44,Cash on Delivery,Delivered
ORD00773,2025-04-28,CUST0057,Amit,Kochi,Kerala,Keyboard,Accessories,1,1888.95,1888.95,Credit Card,Delivered
ORD00774,2025-04-23,CUST0038,Kavya,Hyderabad,Telangana,Headphones,Accessories,2,2684.94,5369.88,Cash on Delivery,Delivered
ORD00775,2025-08-21,CUST0092,Rohit,Ahmedabad,Gujarat,Laptop,Electronics,3,51094.35,153283.05,Debit Card,Cancelled
ORD00776,2025-04-14,CUST0172,Kiran,Chennai,Tamil Nadu,Monitor,Electronics,2,14369.66,28739.32,UPI,Delivered
ORD00777,2025-08-23,CUST0215,Anjali,Kochi,Kerala,Laptop,Electronics,1,50722.2,50722.2,Debit Card,Delivered
ORD00778,2025-11-10,CUST0088,Aditya,Mumbai,Maharashtra,Smartwatch,Accessories,2,5289.55,10579.1,Cash on Delivery,Returned
ORD00779,2025-10-30,CUST0243,Nikhil,Mumbai,Maharashtra,Mobile Phone,Electronics,1,22095.78,22095.78,Debit Card,Delivered
ORD00780,2025-06-17,CUST0223,Aditya,Bangalore,Karnataka,Power Bank,Accessories,1,1611.78,1611.78,Credit Card,Delivered
ORD00781,2025-01-23,CUST0021,Kavya,Kochi,Kerala,Tablet,Electronics,3,19433.71,58301.13,Cash on Delivery,Delivered
ORD00782,2025-02-20,CUST0232,Kavya,Bangalore,Karnataka,Mouse,Accessories,1,896.27,896.27,Credit Card,Returned
ORD00783,2025-04-22,CUST0068,Pooja,Hyderabad,Telangana,Office Chair,Furniture,2,9347.69,18695.38,Debit Card,Delivered
ORD00784,2025-06-06,CUST0083,Nikhil,Mumbai,Maharashtra,Backpack,Lifestyle,5,1625.73,8128.65,Cash on Delivery,Returned
ORD00785,2025-12-27,CUST0208,Anjali,Kochi,Kerala,Laptop,Electronics,4,54601.37,218405.48,Debit Card,Delivered
ORD00786,2025-07-17,CUST0171,Suresh,Ahmedabad,Gujarat,Power Bank,Accessories,2,1608.11,3216.22,UPI,Delivered
ORD00787,2025-10-05,CUST0295,Rahul,Pune,Maharashtra,Mouse,Accessories,2,935.65,1871.3,UPI,Cancelled
ORD00788,2025-07-06,CUST0027,Sita,Kochi,Kerala,Keyboard,Accessories,2,1639.73,3279.46,Net Banking,Returned
ORD00789,2025-11-28,CUST0287,Arun,Delhi,Delhi,Monitor,Electronics,2,13623.6,27247.2,Cash on Delivery,Delivered
ORD00790,2025-11-29,CUST0245,Aditya,Mumbai,Maharashtra,Tablet,Electronics,5,17059.08,85295.4,Credit Card,Delivered
ORD00791,2025-08-05,CUST0142,Priya,Mumbai,Maharashtra,Keyboard,Accessories,1,1716.25,1716.25,UPI,Returned
ORD00792,2025-08-29,CUST0273,Meena,Delhi,Delhi,Keyboard,Accessories,1,1800.52,1800.52,Debit Card,Delivered
ORD00793,2025-02-03,CUST0097,Nikhil,Ahmedabad,Gujarat,Desk,Furniture,1,12415.94,12415.94,UPI,Returned
ORD00794,2025-02-25,CUST0085,Vijay,Hyderabad,Telangana,Mouse,Accessories,3,861.91,2585.73,UPI,Delivered
ORD00795,2025-01-12,CUST0151,Divya,Chennai,Tamil Nadu,Monitor,Electronics,1,13171.92,13171.92,Cash on Delivery,Returned
ORD00796,2025-01-11,CUST0150,Rahul,Chennai,Tamil Nadu,Monitor,Electronics,1,13842.81,13842.81,UPI,Returned
ORD00797,2025-07-30,CUST0297,Amit,Bangalore,Karnataka,Headphones,Accessories,3,2509.81,7529.43,Debit Card,Delivered
